date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:54	606/606	U-----	200	untouched ('')	image/png	etag:%2225e-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:54	756/756	U-----	200	untouched ('')	image/png	etag:%222f4-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:54	505/505	U-----	200	untouched ('')	image/png	etag:%221f9-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	223/223	U-----	200	untouched ('')	image/png	etag:%22df-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	657/657	U-----	200	untouched ('')	image/png	etag:%22291-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	198/198	U-----	200	untouched ('')	image/png	etag:%22c6-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	168/168	U-----	200	untouched ('')	image/png	etag:%22a8-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	6024/6024	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%221788-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	6024/6024	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%221788-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	5848/5848	U-----	200	untouched ('')	application/x-font-ttf	etag:%2216d8-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	5924/5924	U-----	200	untouched ('')	application/x-font-woff	etag:%221724-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:55	13215/13215	U-----	200	untouched ('OK')	image/svg+xml	etag:%22339f-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:28:56	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Sep%202018%2013:28:55%20GMT	http://localhost/solomon/?p=13	C:/My%20Web%20Sites/Solomon/localhost/solomon/index2dc4.html	(from http://localhost/solomon/about-me/)
16:28:57	2207/2207	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:25%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2Fabout-me%2F	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-json/oembed/1.0/embedae3f.json	(from http://localhost/solomon/about-me/)
16:28:58	2300/2300	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:26%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2Fabout-me%2F&format=xml	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-json/oembed/1.0/embedc87a	(from http://localhost/solomon/about-me/)
16:28:59	20188/20188	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:28:56%20GMT	http://localhost/solomon/author/solomon/	C:/My%20Web%20Sites/Solomon/localhost/solomon/author/solomon/index.html	(from http://localhost/solomon/experience/)
16:28:59	2202/2202	U-----	200	untouched ('')	application/json	date:Fri,%2014%20Sep%202018%2013:06:27%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2Fcontact%2F	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-json/oembed/1.0/embed8575.json	(from http://localhost/solomon/contact/)
16:28:59	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Sep%202018%2013:28:58%20GMT	http://localhost/solomon/?p=20	C:/My%20Web%20Sites/Solomon/localhost/solomon/index341b.html	(from http://localhost/solomon/contact/)
16:28:59	26519/26519	U--MC-	200	updated ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:28:57%20GMT	http://localhost/solomon/2018/09/06/69/	C:/My%20Web%20Sites/Solomon/localhost/solomon/2018/09/06/69/index.html	(from http://localhost/solomon/experience/)
16:29:00	2295/2295	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:29%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-json/oembed/1.0/embed2488	(from http://localhost/solomon/contact/)
16:29:00	6677/6677	U-----	200	untouched ('')	application/rss+xml	etag:%226a91d02f55758ee535c1b894bd742588%22	http://localhost/solomon/author/solomon/feed/	C:/My%20Web%20Sites/Solomon/localhost/solomon/author/solomon/feed/index.html	(from http://localhost/solomon/author/solomon/)
16:29:01	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Sep%202018%2013:29:00%20GMT	http://localhost/solomon/?p=69	C:/My%20Web%20Sites/Solomon/localhost/solomon/indexe2dc.html	(from http://localhost/solomon/2018/09/06/69/)
16:29:01	729/729	U-----	200	untouched ('')	application/rss+xml	etag:%2268d60f2f3b23c4226865590616670fe4%22	http://localhost/solomon/2018/09/06/69/feed/	C:/My%20Web%20Sites/Solomon/localhost/solomon/2018/09/06/69/feed/index.html	(from http://localhost/solomon/2018/09/06/69/)
16:29:02	1078/1078	U-----	200	untouched ('')	application/javascript	etag:%22436-5750798b89766%22	http://localhost/solomon/wp-includes/js/comment-reply.min.js?ver=4.9.8	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-includes/js/comment-reply.min5010.js	(from http://localhost/solomon/2018/09/06/69/)
16:29:02	700/700	U-----	200	untouched ('')	application/javascript	etag:%222bc-575079812cb91%22	http://localhost/solomon/wp-content/plugins/akismet/_inc/form.js?ver=4.0.8	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-content/plugins/akismet/_inc/forma871.js	(from http://localhost/solomon/2018/09/06/69/)
16:29:02	2316/2316	U-----	200	untouched ('')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:32%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2F2018%2F09%2F06%2F69%2F&format=xml	C:/My%20Web%20Sites/Solomon/localhost/solomon/wp-json/oembed/1.0/embed04e6	(from http://localhost/solomon/2018/09/06/69/)
