date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:06:21	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:21	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:21	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:21	659/659	---M--	200	added ('OK')	image/png	etag:%22293-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:21	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:22	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:22	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:22	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:22	792/792	---M--	200	added ('OK')	image/png	etag:%22318-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:22	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:23	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:23	657/657	---M--	200	added ('OK')	image/png	etag:%22291-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:23	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:23	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:24	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:24	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:24	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:24	5924/5924	---M--	200	added ('OK')	application/x-font-woff	etag:%221724-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:25	5848/5848	---M--	200	added ('OK')	application/x-font-ttf	etag:%2216d8-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:25	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%22339f-5110403a15780%22	http://localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://localhost/solomon/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
16:06:26	2207/2207	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Sep%202018%2013:06:25%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2Fabout-me%2F	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-json/oembed/1.0/embedae3f.json	(from http://localhost/solomon/about-me/)
16:06:26	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Sep%202018%2013:06:25%20GMT	http://localhost/solomon/?p=13	C:/My%20Web%20Sites/solomon/localhost/solomon/index2dc4.html	(from http://localhost/solomon/about-me/)
16:06:27	2300/2300	---M--	200	added ('OK')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:26%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2Fabout-me%2F&format=xml	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-json/oembed/1.0/embedc87a	(from http://localhost/solomon/about-me/)
16:06:29	26518/26518	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:27%20GMT	http://localhost/solomon/2018/09/06/69/	C:/My%20Web%20Sites/solomon/localhost/solomon/2018/09/06/69/index.html	(from http://localhost/solomon/experience/)
16:06:29	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Sep%202018%2013:06:27%20GMT	http://localhost/solomon/?p=20	C:/My%20Web%20Sites/solomon/localhost/solomon/index341b.html	(from http://localhost/solomon/contact/)
16:06:29	20188/20188	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Sep%202018%2013:06:27%20GMT	http://localhost/solomon/author/solomon/	C:/My%20Web%20Sites/solomon/localhost/solomon/author/solomon/index.html	(from http://localhost/solomon/experience/)
16:06:29	2202/2202	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Sep%202018%2013:06:27%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2Fcontact%2F	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-json/oembed/1.0/embed8575.json	(from http://localhost/solomon/contact/)
16:06:30	2295/2295	---M--	200	added ('OK')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:29%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-json/oembed/1.0/embed2488	(from http://localhost/solomon/contact/)
16:06:31	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Sep%202018%2013:06:31%20GMT	http://localhost/solomon/?p=69	C:/My%20Web%20Sites/solomon/localhost/solomon/indexe2dc.html	(from http://localhost/solomon/2018/09/06/69/)
16:06:32	6677/6677	---M--	200	added ('OK')	application/rss+xml	etag:%226a91d02f55758ee535c1b894bd742588%22	http://localhost/solomon/author/solomon/feed/	C:/My%20Web%20Sites/solomon/localhost/solomon/author/solomon/feed/index.html	(from http://localhost/solomon/author/solomon/)
16:06:32	2229/2229	---M--	200	added ('OK')	application/json	date:Fri,%2014%20Sep%202018%2013:06:30%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2F2018%2F09%2F06%2F69%2F	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-json/oembed/1.0/embeddd0b.json	(from http://localhost/solomon/2018/09/06/69/)
16:06:32	729/729	---M--	200	added ('OK')	application/rss+xml	etag:%2268d60f2f3b23c4226865590616670fe4%22	http://localhost/solomon/2018/09/06/69/feed/	C:/My%20Web%20Sites/solomon/localhost/solomon/2018/09/06/69/feed/index.html	(from http://localhost/solomon/2018/09/06/69/)
16:06:32	2316/2316	---M--	200	added ('OK')	text/xml	date:Fri,%2014%20Sep%202018%2013:06:32%20GMT	http://localhost/solomon/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fsolomon%2F2018%2F09%2F06%2F69%2F&format=xml	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-json/oembed/1.0/embed04e6	(from http://localhost/solomon/2018/09/06/69/)
16:06:32	1078/1078	---M--	200	added ('OK')	application/javascript	etag:%22436-5750798b89766%22	http://localhost/solomon/wp-includes/js/comment-reply.min.js?ver=4.9.8	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-includes/js/comment-reply.min5010.js	(from http://localhost/solomon/2018/09/06/69/)
16:06:33	700/700	---M--	200	added ('OK')	application/javascript	etag:%222bc-575079812cb91%22	http://localhost/solomon/wp-content/plugins/akismet/_inc/form.js?ver=4.0.8	C:/My%20Web%20Sites/solomon/localhost/solomon/wp-content/plugins/akismet/_inc/forma871.js	(from http://localhost/solomon/2018/09/06/69/)
